Kraków_City,Warszawa_City,Poznañ_City,floor,rooms,sq,year
1.00,0.00,0.00,4.00,4.00,133.00,2000.00
1.00,0.00,0.00,4.00,2.00,35.27,2021.00
0.00,0.00,1.00,3.00,2.00,44.20,2014.00
0.00,0.00,1.00,0.00,2.00,39.50,2001.00
1.00,0.00,0.00,5.00,2.00,44.10,2020.00
1.00,0.00,0.00,4.00,2.00,34.10,1970.00
0.00,0.00,1.00,3.00,4.00,102.60,2017.00
0.00,0.00,1.00,3.00,2.00,41.00,1935.00
1.00,0.00,0.00,2.00,3.00,64.85,2004.00
0.00,0.00,1.00,3.00,3.00,50.00,1968.00
1.00,0.00,0.00,2.00,2.00,37.16,2020.00
1.00,0.00,0.00,1.00,3.00,70.07,2021.00
0.00,1.00,0.00,5.00,2.00,36.40,2021.00
0.00,0.00,1.00,5.00,1.00,36.00,2021.00
0.00,0.00,1.00,2.00,2.00,47.60,1963.00
0.00,1.00,0.00,2.00,3.00,46.60,1979.00
1.00,0.00,0.00,5.00,2.00,38.86,2021.00
1.00,0.00,0.00,5.00,1.00,16.04,2021.00
0.00,1.00,0.00,3.00,3.00,72.58,2021.00
1.00,0.00,0.00,0.00,3.00,52.81,2022.00
0.00,0.00,1.00,1.00,1.00,32.40,2004.00
0.00,0.00,1.00,7.00,3.00,110.60,2009.00
1.00,0.00,0.00,2.00,2.00,52.00,1950.00
0.00,1.00,0.00,2.00,2.00,50.00,2015.00
0.00,0.00,1.00,2.00,1.00,35.00,1990.00
1.00,0.00,0.00,0.00,3.00,63.00,1986.00
1.00,0.00,0.00,0.00,1.00,15.69,2021.00
1.00,0.00,0.00,3.00,3.00,57.97,2021.00
0.00,0.00,1.00,2.00,2.00,45.00,2020.00
0.00,1.00,0.00,2.00,3.00,67.94,2020.00
1.00,0.00,0.00,3.00,1.00,24.30,1970.00
1.00,0.00,0.00,2.00,3.00,53.26,2021.00
1.00,0.00,0.00,5.00,5.00,82.50,2021.00
1.00,0.00,0.00,2.00,1.00,33.91,2021.00
1.00,0.00,0.00,0.00,1.00,28.00,2020.00
0.00,0.00,1.00,7.00,2.00,50.58,2021.00
0.00,1.00,0.00,2.00,1.00,23.00,2019.00
0.00,1.00,0.00,2.00,5.00,78.89,2020.00
0.00,0.00,1.00,3.00,2.00,36.60,2019.00
0.00,0.00,1.00,10.00,4.00,75.00,1973.00
1.00,0.00,0.00,6.00,3.00,51.17,2021.00
1.00,0.00,0.00,1.00,3.00,56.63,2020.00
1.00,0.00,0.00,1.00,4.00,71.82,2022.00
0.00,1.00,0.00,3.00,1.00,38.77,2022.00
1.00,0.00,0.00,1.00,4.00,65.00,2021.00
1.00,0.00,0.00,2.00,2.00,57.00,1938.00
0.00,0.00,1.00,2.00,3.00,53.40,1978.00
0.00,1.00,0.00,0.00,2.00,54.30,1960.00
0.00,1.00,0.00,2.00,3.00,57.13,2021.00
0.00,0.00,1.00,3.00,3.00,49.89,2022.00
1.00,0.00,0.00,2.00,2.00,55.00,2020.00
0.00,1.00,0.00,6.00,2.00,35.23,2022.00
1.00,0.00,0.00,1.00,1.00,32.40,1930.00
1.00,0.00,0.00,0.00,2.00,42.04,2021.00
0.00,1.00,0.00,2.00,2.00,49.04,2020.00
0.00,0.00,1.00,5.00,3.00,74.70,2020.00
0.00,0.00,1.00,0.00,2.00,54.50,1999.00
0.00,0.00,1.00,5.00,3.00,90.00,2022.00
0.00,0.00,1.00,4.00,2.00,41.31,2021.00
0.00,1.00,0.00,2.00,2.00,47.58,1900.00
0.00,0.00,1.00,4.00,2.00,45.31,1966.00
0.00,0.00,1.00,1.00,3.00,69.00,2009.00
1.00,0.00,0.00,2.00,2.00,48.97,2002.00
1.00,0.00,0.00,0.00,3.00,61.20,2019.00
1.00,0.00,0.00,3.00,1.00,20.00,2019.00
0.00,0.00,1.00,2.00,3.00,78.00,1988.00
1.00,0.00,0.00,0.00,4.00,65.00,2022.00
1.00,0.00,0.00,0.00,2.00,39.17,2022.00
0.00,0.00,1.00,3.00,2.00,48.70,2000.00
0.00,1.00,0.00,3.00,2.00,30.50,2020.00
1.00,0.00,0.00,4.00,3.00,83.00,2014.00
1.00,0.00,0.00,3.00,3.00,62.20,1990.00
1.00,0.00,0.00,2.00,2.00,62.00,1918.00
1.00,0.00,0.00,5.00,1.00,29.30,2020.00
1.00,0.00,0.00,4.00,4.00,103.30,2002.00
0.00,0.00,1.00,0.00,3.00,57.00,2000.00
0.00,0.00,1.00,1.00,2.00,38.00,1967.00
1.00,0.00,0.00,7.00,4.00,72.93,2022.00
0.00,1.00,0.00,0.00,2.00,52.88,2021.00
1.00,0.00,0.00,3.00,3.00,54.36,2021.00
0.00,0.00,1.00,0.00,3.00,50.00,1970.00
0.00,0.00,1.00,4.00,3.00,60.00,2010.00
1.00,0.00,0.00,5.00,3.00,80.58,2021.00
0.00,0.00,1.00,8.00,3.00,46.20,1967.00
0.00,0.00,1.00,5.00,3.00,67.84,2022.00
1.00,0.00,0.00,9.00,2.00,51.00,1980.00
0.00,1.00,0.00,0.00,2.00,44.40,2015.00
1.00,0.00,0.00,2.00,3.00,158.00,1930.00
0.00,0.00,1.00,1.00,4.00,178.80,2005.00
0.00,0.00,1.00,2.00,1.00,39.00,2014.00
0.00,0.00,1.00,2.00,3.00,64.00,2010.00
0.00,0.00,1.00,2.00,3.00,73.00,1920.00
0.00,0.00,1.00,6.00,2.00,42.44,2021.00
1.00,0.00,0.00,3.00,2.00,35.82,2021.00
0.00,1.00,0.00,0.00,2.00,53.10,2020.00
0.00,1.00,0.00,3.00,2.00,39.09,2020.00
0.00,1.00,0.00,5.00,4.00,75.85,2022.00
1.00,0.00,0.00,6.00,2.00,48.40,2001.00
1.00,0.00,0.00,1.00,2.00,45.06,2022.00
0.00,1.00,0.00,2.00,3.00,65.00,2005.00
0.00,0.00,1.00,3.00,4.00,81.00,2020.00
1.00,0.00,0.00,1.00,2.00,44.60,2023.00
1.00,0.00,0.00,1.00,2.00,51.20,2019.00
1.00,0.00,0.00,1.00,2.00,37.84,2020.00
0.00,1.00,0.00,1.00,1.00,34.75,2022.00
0.00,0.00,1.00,3.00,2.00,52.50,2010.00
1.00,0.00,0.00,10.00,1.00,24.00,1980.00
0.00,0.00,1.00,6.00,4.00,112.00,2007.00
0.00,0.00,1.00,4.00,2.00,56.50,2000.00
0.00,0.00,1.00,1.00,2.00,58.64,1930.00
0.00,1.00,0.00,3.00,4.00,125.00,1910.00
0.00,0.00,1.00,1.00,1.00,28.32,2022.00
0.00,0.00,1.00,10.00,4.00,52.00,2019.00
1.00,0.00,0.00,1.00,3.00,64.89,2021.00
0.00,0.00,1.00,4.00,5.00,140.87,2019.00
0.00,0.00,1.00,1.00,1.00,27.78,2022.00
0.00,0.00,1.00,0.00,3.00,43.00,1978.00
1.00,0.00,0.00,7.00,3.00,75.84,2022.00
0.00,1.00,0.00,0.00,1.00,26.62,1902.00
1.00,0.00,0.00,4.00,3.00,50.00,1980.00
1.00,0.00,0.00,3.00,3.00,47.50,1980.00
1.00,0.00,0.00,1.00,3.00,51.20,2021.00
0.00,0.00,1.00,1.00,2.00,54.03,2010.00
0.00,0.00,1.00,0.00,2.00,56.00,2017.00
0.00,0.00,1.00,3.00,3.00,63.20,2020.00
0.00,1.00,0.00,0.00,4.00,97.10,2008.00
1.00,0.00,0.00,3.00,2.00,48.00,2000.00
1.00,0.00,0.00,0.00,3.00,54.53,2003.00
1.00,0.00,0.00,3.00,2.00,65.00,2010.00
0.00,0.00,1.00,5.00,1.00,27.29,2020.00
1.00,0.00,0.00,2.00,2.00,32.80,2022.00
1.00,0.00,0.00,2.00,3.00,71.02,2021.00
0.00,1.00,0.00,1.00,3.00,65.00,2021.00
0.00,0.00,1.00,2.00,2.00,53.17,2006.00
1.00,0.00,0.00,1.00,4.00,91.76,2021.00
0.00,0.00,1.00,2.00,1.00,35.46,2009.00
0.00,1.00,0.00,4.00,2.00,55.47,2021.00
1.00,0.00,0.00,1.00,3.00,52.34,2021.00
0.00,1.00,0.00,1.00,2.00,46.00,2009.00
0.00,1.00,0.00,1.00,3.00,51.31,2022.00
1.00,0.00,0.00,4.00,3.00,78.84,2021.00
0.00,1.00,0.00,3.00,2.00,57.00,2003.00
0.00,0.00,1.00,3.00,4.00,134.00,1996.00
1.00,0.00,0.00,1.00,3.00,48.72,2020.00
0.00,0.00,1.00,1.00,2.00,36.93,2022.00
0.00,1.00,0.00,4.00,1.00,34.52,1900.00
0.00,1.00,0.00,1.00,2.00,33.00,2021.00
1.00,0.00,0.00,3.00,6.00,162.00,2002.00
0.00,0.00,1.00,2.00,4.00,91.68,2021.00
0.00,0.00,1.00,3.00,3.00,72.00,1960.00
0.00,0.00,1.00,1.00,2.00,53.59,2020.00
0.00,0.00,1.00,8.00,2.00,37.50,1965.00
1.00,0.00,0.00,0.00,2.00,43.01,2022.00
1.00,0.00,0.00,6.00,2.00,49.08,2019.00
1.00,0.00,0.00,1.00,3.00,47.50,1970.00
1.00,0.00,0.00,0.00,3.00,51.17,2021.00
0.00,0.00,1.00,3.00,1.00,19.00,2021.00
0.00,0.00,1.00,1.00,4.00,130.00,2009.00
1.00,0.00,0.00,2.00,1.00,15.21,1927.00
0.00,1.00,0.00,4.00,3.00,51.71,2022.00
0.00,0.00,1.00,1.00,4.00,93.64,2021.00
0.00,1.00,0.00,3.00,3.00,60.09,2020.00
0.00,1.00,0.00,1.00,3.00,45.48,2021.00
0.00,0.00,1.00,5.00,3.00,84.74,1935.00
1.00,0.00,0.00,2.00,2.00,28.00,1890.00
1.00,0.00,0.00,1.00,3.00,62.28,2021.00
0.00,0.00,1.00,4.00,3.00,52.70,1970.00
0.00,0.00,1.00,3.00,5.00,146.39,2014.00
0.00,1.00,0.00,6.00,2.00,32.50,2022.00
0.00,0.00,1.00,0.00,2.00,38.49,2021.00
1.00,0.00,0.00,0.00,2.00,37.00,2020.00
1.00,0.00,0.00,8.00,4.00,66.00,1977.00
0.00,1.00,0.00,5.00,4.00,110.84,2021.00
1.00,0.00,0.00,2.00,2.00,38.00,1980.00
1.00,0.00,0.00,1.00,2.00,34.37,2022.00
1.00,0.00,0.00,2.00,3.00,61.22,2022.00
0.00,0.00,1.00,4.00,3.00,47.00,1971.00
1.00,0.00,0.00,2.00,2.00,41.00,2021.00
1.00,0.00,0.00,5.00,4.00,66.50,2021.00
0.00,0.00,1.00,1.00,3.00,60.49,2022.00
0.00,1.00,0.00,0.00,4.00,107.00,1910.00
1.00,0.00,0.00,3.00,4.00,92.40,2016.00
1.00,0.00,0.00,2.00,2.00,61.50,1918.00
0.00,0.00,1.00,1.00,2.00,50.00,1953.00
0.00,0.00,1.00,1.00,4.00,112.00,1983.00
0.00,0.00,1.00,0.00,2.00,30.00,1938.00
1.00,0.00,0.00,0.00,3.00,59.08,2022.00
0.00,1.00,0.00,0.00,2.00,52.04,2021.00
0.00,0.00,1.00,0.00,3.00,67.60,1980.00
1.00,0.00,0.00,1.00,3.00,52.34,2021.00
1.00,0.00,0.00,2.00,3.00,64.00,1910.00
1.00,0.00,0.00,0.00,3.00,53.00,2009.00
1.00,0.00,0.00,7.00,2.00,42.47,2021.00
1.00,0.00,0.00,5.00,3.00,51.54,2022.00
1.00,0.00,0.00,3.00,4.00,62.40,2022.00
0.00,0.00,1.00,8.00,3.00,66.00,2022.00
1.00,0.00,0.00,2.00,2.00,37.06,1980.00
1.00,0.00,0.00,2.00,2.00,51.34,2001.00
0.00,1.00,0.00,4.00,2.00,40.60,2022.00
0.00,0.00,1.00,2.00,3.00,105.60,2008.00
0.00,0.00,1.00,4.00,3.00,121.47,2012.00
0.00,1.00,0.00,0.00,4.00,75.85,2022.00
0.00,0.00,1.00,10.00,2.00,36.00,1978.00
1.00,0.00,0.00,0.00,2.00,38.79,2023.00
0.00,1.00,0.00,3.00,3.00,66.86,2020.00
1.00,0.00,0.00,6.00,3.00,64.89,2021.00
1.00,0.00,0.00,3.00,3.00,118.00,1930.00
0.00,0.00,1.00,8.00,2.00,53.60,2009.00
0.00,0.00,1.00,10.00,3.00,48.00,1970.00
1.00,0.00,0.00,1.00,2.00,45.32,2020.00
0.00,0.00,1.00,2.00,2.00,46.00,2011.00
1.00,0.00,0.00,0.00,3.00,51.20,2021.00
1.00,0.00,0.00,4.00,6.00,174.06,2015.00
1.00,0.00,0.00,2.00,3.00,46.00,2019.00
0.00,0.00,1.00,9.00,2.00,35.50,1963.00
0.00,1.00,0.00,0.00,4.00,77.28,2022.00
1.00,0.00,0.00,4.00,2.00,39.07,2021.00
0.00,0.00,1.00,0.00,2.00,51.00,1958.00
1.00,0.00,0.00,2.00,1.00,26.00,2021.00
1.00,0.00,0.00,4.00,3.00,74.31,2022.00
1.00,0.00,0.00,0.00,1.00,21.09,1900.00
0.00,0.00,1.00,1.00,3.00,50.00,2022.00
1.00,0.00,0.00,1.00,1.00,25.60,1970.00
0.00,1.00,0.00,2.00,3.00,57.38,2020.00
1.00,0.00,0.00,5.00,2.00,38.86,2021.00
0.00,0.00,1.00,3.00,3.00,56.00,1974.00
1.00,0.00,0.00,0.00,1.00,35.00,2021.00
0.00,0.00,1.00,1.00,2.00,52.00,1938.00
1.00,0.00,0.00,1.00,3.00,41.50,2021.00
0.00,0.00,1.00,6.00,2.00,52.70,2000.00
1.00,0.00,0.00,2.00,4.00,75.20,2020.00
1.00,0.00,0.00,2.00,3.00,49.00,2021.00
1.00,0.00,0.00,1.00,6.00,118.16,2020.00
1.00,0.00,0.00,5.00,4.00,106.83,2000.00
0.00,1.00,0.00,1.00,3.00,58.43,2020.00
0.00,0.00,1.00,2.00,2.00,52.60,2008.00
0.00,1.00,0.00,1.00,3.00,88.60,2020.00
1.00,0.00,0.00,3.00,2.00,53.29,2021.00
0.00,0.00,1.00,2.00,4.00,63.60,1973.00
0.00,0.00,1.00,1.00,3.00,52.00,1975.00
1.00,0.00,0.00,1.00,4.00,94.00,1993.00
0.00,1.00,0.00,2.00,2.00,40.21,2022.00
0.00,1.00,0.00,3.00,3.00,57.11,2021.00
0.00,0.00,1.00,2.00,1.00,30.00,2017.00
0.00,0.00,1.00,10.00,4.00,107.00,2021.00
0.00,0.00,1.00,2.00,1.00,29.12,2020.00
1.00,0.00,0.00,3.00,2.00,54.00,1968.00
1.00,0.00,0.00,3.00,3.00,52.03,2020.00
0.00,0.00,1.00,5.00,2.00,45.60,2022.00
0.00,1.00,0.00,2.00,5.00,127.50,1900.00
0.00,1.00,0.00,2.00,1.00,73.59,2021.00
0.00,0.00,1.00,4.00,3.00,47.00,1965.00
1.00,0.00,0.00,0.00,3.00,87.70,2022.00
0.00,0.00,1.00,10.00,3.00,90.80,2000.00
0.00,0.00,1.00,8.00,2.00,42.00,1979.00
1.00,0.00,0.00,3.00,2.00,38.00,1980.00
1.00,0.00,0.00,1.00,3.00,60.54,2021.00
1.00,0.00,0.00,0.00,3.00,71.00,1975.00
0.00,0.00,1.00,0.00,2.00,48.50,2021.00
1.00,0.00,0.00,1.00,2.00,39.70,2020.00
0.00,0.00,1.00,2.00,4.00,71.00,2020.00
0.00,0.00,1.00,1.00,3.00,62.10,1968.00
0.00,0.00,1.00,2.00,3.00,88.00,2010.00
0.00,0.00,1.00,0.00,4.00,73.50,1980.00
1.00,0.00,0.00,1.00,3.00,66.00,2005.00
1.00,0.00,0.00,1.00,3.00,59.82,2021.00
0.00,0.00,1.00,8.00,2.00,51.00,2008.00
0.00,0.00,1.00,4.00,4.00,92.00,2021.00
0.00,1.00,0.00,2.00,2.00,36.60,2022.00
1.00,0.00,0.00,6.00,5.00,123.99,2021.00
1.00,0.00,0.00,7.00,1.00,33.01,2020.00
1.00,0.00,0.00,3.00,3.00,48.06,2021.00
1.00,0.00,0.00,3.00,2.00,45.80,2021.00
0.00,0.00,1.00,6.00,4.00,100.22,2021.00
1.00,0.00,0.00,0.00,3.00,80.30,1886.00
1.00,0.00,0.00,3.00,3.00,70.00,2003.00
0.00,1.00,0.00,1.00,3.00,49.13,2022.00
0.00,0.00,1.00,6.00,1.00,38.57,2021.00
1.00,0.00,0.00,1.00,1.00,26.15,2021.00
0.00,0.00,1.00,2.00,3.00,59.77,1985.00
0.00,0.00,1.00,2.00,2.00,60.00,1938.00
0.00,0.00,1.00,3.00,2.00,38.20,1974.00
0.00,0.00,1.00,1.00,3.00,85.00,1952.00
0.00,0.00,1.00,2.00,2.00,41.00,2020.00
0.00,0.00,1.00,0.00,2.00,39.20,2000.00
0.00,0.00,1.00,3.00,3.00,58.60,1976.00
0.00,0.00,1.00,2.00,2.00,47.00,1966.00
0.00,0.00,1.00,1.00,1.00,47.00,1981.00
1.00,0.00,0.00,2.00,2.00,40.99,2021.00
0.00,0.00,1.00,5.00,5.00,124.17,2020.00
0.00,0.00,1.00,0.00,4.00,69.51,2020.00
1.00,0.00,0.00,1.00,4.00,63.90,2018.00
1.00,0.00,0.00,3.00,1.00,30.97,2014.00
0.00,0.00,1.00,4.00,3.00,48.20,1978.00
0.00,0.00,1.00,2.00,1.00,17.30,2020.00
0.00,0.00,1.00,1.00,3.00,101.00,1937.00
1.00,0.00,0.00,3.00,3.00,52.65,2022.00
1.00,0.00,0.00,1.00,3.00,79.00,1920.00
0.00,0.00,1.00,3.00,5.00,57.00,1970.00
0.00,0.00,1.00,0.00,2.00,35.03,2021.00
1.00,0.00,0.00,1.00,3.00,56.05,2022.00
1.00,0.00,0.00,0.00,2.00,45.03,2018.00
0.00,0.00,1.00,0.00,3.00,68.65,2009.00
1.00,0.00,0.00,3.00,2.00,34.90,2021.00
0.00,0.00,1.00,4.00,1.00,31.00,1951.00
0.00,0.00,1.00,6.00,2.00,49.40,2007.00
1.00,0.00,0.00,3.00,2.00,55.48,2021.00
0.00,1.00,0.00,2.00,2.00,56.31,2022.00
1.00,0.00,0.00,1.00,4.00,94.50,2020.00
0.00,0.00,1.00,5.00,3.00,48.00,1970.00
0.00,0.00,1.00,4.00,3.00,80.00,2009.00
0.00,0.00,1.00,3.00,2.00,37.00,1973.00
1.00,0.00,0.00,8.00,3.00,57.00,1980.00
1.00,0.00,0.00,2.00,2.00,37.21,2022.00
0.00,1.00,0.00,1.00,2.00,32.94,2022.00
1.00,0.00,0.00,1.00,2.00,72.15,2020.00
0.00,1.00,0.00,0.00,3.00,65.41,2020.00
0.00,0.00,1.00,0.00,4.00,81.52,2021.00
0.00,0.00,1.00,0.00,2.00,39.54,2021.00
0.00,0.00,1.00,2.00,3.00,86.45,2021.00
1.00,0.00,0.00,1.00,2.00,42.59,2015.00
1.00,0.00,0.00,3.00,3.00,48.64,2020.00
0.00,0.00,1.00,10.00,3.00,56.00,1975.00
1.00,0.00,0.00,3.00,2.00,41.68,2022.00
1.00,0.00,0.00,0.00,2.00,35.00,1913.00
0.00,1.00,0.00,4.00,2.00,34.39,2022.00
1.00,0.00,0.00,2.00,3.00,68.09,2021.00
0.00,0.00,1.00,2.00,2.00,58.00,2001.00
1.00,0.00,0.00,0.00,2.00,53.33,2022.00
0.00,0.00,1.00,2.00,2.00,45.04,2021.00
1.00,0.00,0.00,6.00,2.00,41.00,2021.00
0.00,0.00,1.00,0.00,2.00,36.23,1955.00
0.00,0.00,1.00,2.00,3.00,69.89,2021.00
1.00,0.00,0.00,6.00,1.00,31.54,2021.00
1.00,0.00,0.00,3.00,4.00,57.50,1980.00
0.00,0.00,1.00,3.00,3.00,56.00,2008.00
1.00,0.00,0.00,1.00,4.00,88.73,2020.00
0.00,0.00,1.00,10.00,3.00,62.50,1986.00
0.00,0.00,1.00,1.00,3.00,63.00,1987.00
1.00,0.00,0.00,8.00,2.00,33.00,2020.00
1.00,0.00,0.00,3.00,2.00,40.86,2020.00
0.00,0.00,1.00,1.00,1.00,36.00,2001.00
0.00,0.00,1.00,5.00,2.00,59.59,1931.00
0.00,0.00,1.00,5.00,4.00,71.30,2020.00
1.00,0.00,0.00,2.00,4.00,72.05,2022.00
1.00,0.00,0.00,2.00,2.00,41.81,2022.00
0.00,0.00,1.00,1.00,3.00,70.00,2013.00
1.00,0.00,0.00,2.00,2.00,47.38,2020.00
1.00,0.00,0.00,1.00,4.00,80.00,2000.00
0.00,0.00,1.00,2.00,3.00,55.00,1974.00
1.00,0.00,0.00,0.00,2.00,49.00,2021.00
0.00,1.00,0.00,4.00,1.00,26.90,2022.00
0.00,0.00,1.00,2.00,3.00,58.00,1960.00
0.00,0.00,1.00,1.00,3.00,62.74,2021.00
1.00,0.00,0.00,1.00,4.00,122.07,1930.00
0.00,0.00,1.00,3.00,3.00,51.22,1950.00
0.00,1.00,0.00,8.00,4.00,57.65,2022.00
0.00,0.00,1.00,3.00,5.00,115.60,2013.00
0.00,0.00,1.00,5.00,3.00,62.72,2022.00
1.00,0.00,0.00,3.00,1.00,35.43,2017.00
0.00,0.00,1.00,10.00,2.00,36.10,1970.00
1.00,0.00,0.00,2.00,3.00,61.22,2022.00
0.00,0.00,1.00,1.00,2.00,38.47,2017.00
0.00,0.00,1.00,5.00,3.00,59.00,2019.00
1.00,0.00,0.00,1.00,1.00,34.85,2020.00
0.00,0.00,1.00,8.00,3.00,57.90,2020.00
1.00,0.00,0.00,3.00,2.00,39.21,2021.00
1.00,0.00,0.00,3.00,2.00,34.61,2022.00
0.00,0.00,1.00,1.00,3.00,80.49,2020.00
0.00,0.00,1.00,3.00,1.00,36.00,2020.00
1.00,0.00,0.00,2.00,2.00,40.00,2018.00
0.00,0.00,1.00,3.00,1.00,34.20,2004.00
0.00,1.00,0.00,2.00,2.00,54.00,1960.00
0.00,0.00,1.00,0.00,5.00,79.51,1999.00
1.00,0.00,0.00,2.00,2.00,29.00,2020.00
0.00,0.00,1.00,10.00,4.00,160.00,2000.00
0.00,0.00,1.00,0.00,3.00,48.00,2013.00
1.00,0.00,0.00,0.00,3.00,61.23,2020.00
0.00,1.00,0.00,4.00,2.00,43.63,2020.00
0.00,0.00,1.00,3.00,3.00,88.57,2000.00
0.00,0.00,1.00,6.00,1.00,24.39,2021.00
0.00,0.00,1.00,3.00,3.00,61.70,1976.00
0.00,0.00,1.00,2.00,3.00,65.40,1993.00
0.00,0.00,1.00,5.00,3.00,84.90,2002.00
0.00,1.00,0.00,5.00,2.00,46.00,2013.00
0.00,0.00,1.00,3.00,4.00,93.56,2022.00
1.00,0.00,0.00,5.00,3.00,74.05,2021.00
0.00,0.00,1.00,9.00,5.00,183.29,2010.00
0.00,1.00,0.00,2.00,2.00,41.60,1920.00
0.00,0.00,1.00,6.00,3.00,58.00,2002.00
0.00,1.00,0.00,4.00,2.00,40.74,2022.00
0.00,1.00,0.00,0.00,2.00,41.12,2021.00
0.00,0.00,1.00,4.00,1.00,34.70,1937.00
0.00,0.00,1.00,1.00,2.00,43.96,2022.00
1.00,0.00,0.00,1.00,1.00,21.00,1960.00
1.00,0.00,0.00,1.00,3.00,52.92,2020.00
0.00,0.00,1.00,2.00,2.00,45.86,2021.00
0.00,0.00,1.00,3.00,2.00,37.00,1980.00
1.00,0.00,0.00,10.00,3.00,79.41,2021.00
0.00,0.00,1.00,5.00,3.00,71.98,2021.00
1.00,0.00,0.00,0.00,2.00,38.00,1979.00
1.00,0.00,0.00,3.00,2.00,39.96,2021.00
0.00,0.00,1.00,3.00,3.00,50.10,1960.00
0.00,0.00,1.00,1.00,3.00,69.00,2009.00
0.00,0.00,1.00,4.00,3.00,49.00,1950.00
0.00,0.00,1.00,3.00,2.00,45.85,1958.00
1.00,0.00,0.00,1.00,1.00,38.39,2021.00
1.00,0.00,0.00,2.00,2.00,34.50,1980.00
0.00,0.00,1.00,2.00,4.00,69.83,2021.00
0.00,1.00,0.00,3.00,4.00,109.02,2020.00
0.00,0.00,1.00,10.00,3.00,58.03,1975.00
0.00,0.00,1.00,3.00,2.00,77.50,2018.00
0.00,1.00,0.00,6.00,2.00,56.31,2022.00
1.00,0.00,0.00,4.00,2.00,31.90,2021.00
0.00,0.00,1.00,4.00,2.00,47.00,1975.00
0.00,0.00,1.00,1.00,2.00,34.00,2021.00
0.00,0.00,1.00,1.00,6.00,159.00,2020.00
0.00,1.00,0.00,4.00,1.00,32.50,2022.00
1.00,0.00,0.00,0.00,3.00,50.02,2020.00
0.00,0.00,1.00,1.00,3.00,71.00,2002.00
0.00,0.00,1.00,9.00,4.00,77.10,1986.00
1.00,0.00,0.00,2.00,2.00,46.00,2016.00
0.00,1.00,0.00,2.00,2.00,41.86,2020.00
1.00,0.00,0.00,0.00,1.00,35.41,2021.00
0.00,1.00,0.00,2.00,1.00,33.00,1920.00
1.00,0.00,0.00,0.00,4.00,94.02,2020.00
1.00,0.00,0.00,2.00,3.00,51.85,2020.00
1.00,0.00,0.00,3.00,3.00,64.00,1990.00
1.00,0.00,0.00,3.00,2.00,37.00,2001.00
0.00,0.00,1.00,0.00,2.00,47.00,2020.00
1.00,0.00,0.00,4.00,2.00,49.22,2022.00
1.00,0.00,0.00,3.00,3.00,66.70,1999.00
0.00,0.00,1.00,8.00,2.00,38.00,1974.00
0.00,0.00,1.00,1.00,3.00,72.16,1938.00
0.00,1.00,0.00,3.00,3.00,65.40,1993.00
1.00,0.00,0.00,2.00,3.00,67.22,2021.00
1.00,0.00,0.00,2.00,2.00,42.00,2018.00
0.00,1.00,0.00,0.00,2.00,47.29,2021.00
0.00,1.00,0.00,0.00,2.00,55.91,2021.00
1.00,0.00,0.00,6.00,3.00,61.50,1975.00
0.00,0.00,1.00,3.00,1.00,32.00,1990.00
0.00,0.00,1.00,3.00,2.00,39.13,2021.00
1.00,0.00,0.00,4.00,3.00,60.00,2021.00
0.00,1.00,0.00,3.00,2.00,51.60,1998.00
0.00,0.00,1.00,10.00,4.00,86.00,2021.00
1.00,0.00,0.00,2.00,3.00,67.55,2021.00
1.00,0.00,0.00,1.00,3.00,75.04,2021.00
1.00,0.00,0.00,1.00,5.00,79.60,2014.00
0.00,1.00,0.00,1.00,3.00,60.90,2022.00
0.00,0.00,1.00,0.00,1.00,25.90,1966.00
0.00,0.00,1.00,3.00,1.00,28.20,2021.00
1.00,0.00,0.00,1.00,1.00,31.69,2022.00
0.00,0.00,1.00,1.00,3.00,61.20,2021.00
1.00,0.00,0.00,7.00,2.00,38.86,2021.00
1.00,0.00,0.00,4.00,2.00,34.00,2008.00
0.00,0.00,1.00,2.00,2.00,50.04,2019.00
1.00,0.00,0.00,6.00,2.00,45.76,2021.00
0.00,0.00,1.00,10.00,4.00,101.50,2012.00
1.00,0.00,0.00,1.00,3.00,60.00,1970.00
1.00,0.00,0.00,5.00,2.00,40.06,2020.00
1.00,0.00,0.00,2.00,2.00,43.00,1960.00
1.00,0.00,0.00,0.00,3.00,47.90,2016.00
1.00,0.00,0.00,7.00,4.00,70.00,1985.00
0.00,1.00,0.00,4.00,2.00,45.54,2020.00
0.00,1.00,0.00,2.00,3.00,56.38,2020.00
0.00,1.00,0.00,3.00,3.00,71.98,2022.00
0.00,1.00,0.00,2.00,3.00,54.40,2019.00
1.00,0.00,0.00,3.00,3.00,61.03,2022.00
0.00,0.00,1.00,0.00,3.00,60.97,2019.00
1.00,0.00,0.00,9.00,4.00,91.01,2020.00
0.00,1.00,0.00,2.00,5.00,78.89,2020.00
0.00,0.00,1.00,0.00,3.00,76.00,2000.00
0.00,1.00,0.00,0.00,3.00,64.06,2021.00
0.00,1.00,0.00,2.00,5.00,109.75,2022.00
0.00,1.00,0.00,1.00,3.00,75.30,2021.00
0.00,1.00,0.00,2.00,2.00,35.20,1980.00
0.00,0.00,1.00,6.00,3.00,60.90,2016.00
1.00,0.00,0.00,5.00,3.00,57.77,2022.00
1.00,0.00,0.00,3.00,4.00,84.17,2021.00
1.00,0.00,0.00,3.00,3.00,62.00,1983.00
1.00,0.00,0.00,2.00,1.00,25.36,2019.00
